cluster_hclust,cluster_hclust,module_size,member,mean_expr,peakpos_mean,peakpos_std
18,18,47,"['Ncstn' 'Wdr26' 'Ginm1' 'Tle6' 'Dnajc12' 'Cep83' 'Dctn2' 'Adprm' 'Traf4'
 'Ccdc43' 'Rapgef6' 'Gm2a' 'Acot13' 'Rabggta' 'Atp5g2' 'Carhsp1' 'Txndc11'
 'Zfp148' 'Eif2ak2' 'Ndfip1' 'Spindoc' 'Ide' 'Slc25a28' 'Paxx' 'Msrb2'
 'Tor2a' 'Zswim1' 'Vps45' 'Sec62' 'Elovl6' 'Tstd3' 'Ncdn' 'Agtrap'
 'Zcchc7' 'Tes' 'Zfp787' 'Uri1' 'Aqp11' 'Dmac2' 'Kdelr1' 'Htatip2'
 'Hgsnat' 'Irf2bp2' 'Adgrg5' 'Pdcd7' 'Atrx' 'Bex1']",3.6548655463404254,14.525641025641026,7.976073362801958
19,19,32,"['Txndc9' '5730455P16Rik' 'Tepsin' 'Kif3a' 'Sstr2' 'Dnaaf2' 'Atad2b'
 'Cript' 'Epcam' 'Rock1' 'Ehmt1' 'Mkks' 'Adal' 'Prcc' 'Gba' 'Atp6v1g1'
 '2900026A02Rik' 'Sbno1' 'Fbxl18' 'Polr2b' 'Pitpnb' 'Bcl7a' 'Mlxip'
 'Bcl2l13' 'Ddx47' 'Scn1b' 'Isoc2a' 'Zfp30' 'Tspan3' 'Kif23' 'Pomgnt2'
 '1110059G10Rik']",3.8583623986249997,15.55,5.035705842613657
20,20,17,"['Pdcl3' 'Bptf' 'Lgals3bp' 'Cltb' 'Lmf2' 'N6amt1' 'Egr1' 'Acot8' 'Tuft1'
 'Dhcr24' 'Srpk2' 'Selplg' 'Dok1' 'Capg' 'AI467606' 'Pus3' 'Otud5']",4.5628249227647055,12.25,6.135377506140689
21,21,84,"['Inpp1' '2310009B15Rik' 'Rcsd1' 'Pea15a' '4930523C07Rik' 'Ddit4' 'Gstt2'
 'S1pr4' 'Sesn1' 'Smpdl3a' 'Ilvbl' 'Ppp1r12a' 'Stat6' 'Emid1' 'Ncor1'
 'Tefm' 'Sp2' 'Arhgap27' 'Snrnp25' 'Trpv2' 'Zfp36l1' 'Asb2' 'Sp4' 'Ap4s1'
 'Fut8' 'Ipo11' 'Akr1c13' 'Habp4' 'Brd9' 'Gpr18' 'Ddx17' 'Ndufa6' 'Trabd'
 'Tango2' 'Pigp' 'Ring1' 'Mdfi' 'Prelid2' 'Ctnna1' 'Cd74' 'Fgfbp3'
 'Crtac1' 'Rela' 'Gm42067' 'Pcna-ps2' 'Zbp1' 'Dph7' 'Rnf208' 'Tmem203'
 'Anapc2' 'Harbi1' 'Rab22a' 'Trim59' 'Rpf1' 'Ptgr1' 'Osbpl9' 'Tmem50a'
 'Eloa' 'Coq3' 'Paqr7' 'Mpv17' 'Nipal1' 'Tmem120b' 'Mkrn1' 'Stambp'
 'Abtb1' 'Atp6v1f' 'Akr1b10' 'Bckdha' 'Gramd1a' 'Tmem126a' 'Aamdc'
 'Zfp768' 'Deaf1' 'Eef2k' 'Mau2' 'Abhd8' 'Cacna1a' 'Zfp266' 'Tmem205'
 'Kbtbd3' 'Tmem218' 'Parp16' 'Prps2']",4.666358134416667,15.28985507246377,7.588525677220702
22,22,30,"['Arhgap30' 'Cstb' 'Cnpy2' 'Ubb' 'Atp6v1d' 'Jkamp' 'Selenok' 'Rac2'
 'Dazap2' 'Chmp2b' 'Prdx5' 'Rpl35' 'Csnk2a1' 'Chmp4b' 'Gatb' 'Scamp3'
 'Pex14' 'Rab2a' 'Tmem59' 'Eva1b' 'Ptp4a2' 'Cux1' 'Fis1' 'Eif2ak1'
 'Tmsb10' 'Paox' 'D8Ertd738e' 'Zbtb16' 'Rtl8b' 'Xist']",27.39234543006667,17.446428571428573,7.345115895152881
23,23,40,"['Npl' 'Hebp2' 'Itgb2' 'Tbc1d7' 'Gzma' 'Zdhhc20' 'Sla' 'Spryd3' 'Tmbim6'
 'Fopnl' 'Atg3' 'Ppt2' 'Myl12a' 'Yipf3' 'Fech' 'Sipa1' '1110008P14Rik'
 'Ndrg3' 'Smim26' 'Pex2' 'Rap1a' 'Jak1' 'Rchy1' 'Asl' 'Tpst2' 'Ing3'
 'Bpgm' 'Chn2' 'Tnfrsf1a' 'Chd2' 'Tmem9b' 'Phkg2' 'Tmem184c' 'Cbfa2t3'
 'Thap1' 'Map2k5' 'Icam1' 'Ddx6' 'Gm5617' 'Man2c1']",6.650955607599999,18.988505747126435,6.769142614473774
24,24,60,"['Btg2' 'Fcgr3' 'Icos' 'Batf3' 'Sec63' 'Vsir' 'Tpgs1' 'Uhrf1bp1l' 'Ddc'
 'Cd7' 'Mrpl27' 'Rdh14' 'Churc1' 'Evl' 'Tcrg-C4' 'Faf2' 'Slc25a32'
 'Triobp' 'Eif4a2' 'Cd200r4' 'Morc1' 'Rab11b' 'Myl12b' 'H2-Oa' 'Ypel5'
 'Lbh' 'Yipf4' 'Poli' 'Ctsw' 'Stn1' 'Ccdc32' 'Arhgap1' 'Lpcat4' 'Smox'
 'Impa1' 'Tstd2' 'Acot7' 'Tmem120a' 'Dnajc30' 'Gimap6' 'Mbd4'
 '1810058I24Rik' 'Gimap9' 'Gimap5' 'Leng1' 'Gemin7' 'Plekhf1' 'Ppme1'
 'Fbxo17' 'Rnf166' 'Cklf' 'Dus2' 'Atmin' 'Usp3' 'Apeh' 'Oaz2' 'Uba7'
 'Ccr2' 'Tmsb15l' 'Rps6ka3']",5.868459945200001,15.274774774774773,6.831211980592497
25,25,20,"['Vat1' 'Cyb561' 'Mmgt2' 'Tubb2b' 'Ttc5' 'Fitm1' 'Stk38' 'Shf' 'Acbd7'
 'Myl9' 'Gnb4' 'Jchain' 'Smim10l1' 'Blvrb' 'Pgpep1' 'Csnk2a2' 'Csk'
 'Gpd1l' 'Praf2' 'Gdi1']",2.0274871975499997,18.833333333333336,5.090841449767089
26,26,17,"['Insig2' 'Nudcd3' 'Wsb1' 'Mafg' 'Pigs' 'Cdk12' 'Gna13' 'Amz2' 'Rala'
 'Auh' 'Igfbp6' 'Pglyrp2' 'Nfe2l2' 'Commd2' 'Mios' 'Trim24' 'Ift46']",3.799464220176471,14.962962962962962,4.326739998237204
27,27,73,"['Klf7' 'Tsen15' 'Sft2d2' 'Scly' 'Il20ra' 'Ddx5' 'Pitpnc1' 'Lcp2'
 'Cdkn2aipnl' '2810001G20Rik' 'Naglu' 'Cpsf2' 'Rcor1' 'Sptlc1' 'Rgs14'
 'Lrp10' 'Lpar6' 'Klf10' 'Il10rb' 'Ezr' 'Gnptg' 'Cuta' 'H2-T22' 'Tapbp'
 'Tap2' 'Zfp24' 'Arap3' 'Pqlc1' 'Aip' 'Sart1' 'Plgrkt' 'Ppp1ca' 'Rpp38'
 'Arrdc1' 'Zfp120' 'Bcl2l1' 'Mpped2' 'Ttl' 'Sec23b' 'Pygb' 'Rnf114'
 'Cept1' 'Tnik' 'Fam189b' 'Tln1' 'Zc3h12a' 'Mier1' 'Rragc' 'Ubxn11' 'Eno1'
 'Cnot6l' 'Tecpr1' 'Rab35' 'Asns' 'Kbtbd2' 'Slc6a13' 'Rabac1' 'Il16' 'Ckm'
 'Ubfd1' 'Ppp2r2d' 'Fnta' 'Leprotl1' 'Junb' 'Cotl1' 'Saraf' 'Aplp2' 'Fli1'
 'Cnot10' 'Plscr1' 'Ccdc71' 'Ikbkg' 'Armcx3']",6.788085816465753,14.99468085106383,7.969454143945583
28,28,25,"['Zfp281' 'Selp' 'Vta1' 'Tmem5' 'Dusp6' 'Fam222b' 'Setd3' 'Gfod1'
 'Fam213a' 'Mief1' 'Dnaja3' 'Fam234a' 'Strn' 'Zfand3' 'Eif2ak4' 'Chst14'
 'Mfsd8' 'Man1a2' 'Kdm2b' 'Vkorc1l1' 'Picalm' 'Znrf1' 'Rnf111' 'Zdhhc9'
 'Ammecr1']",1.72712461724,12.5,10.703804397102395
29,29,14,"['Phykpl' 'Ttll12' 'Sp1' 'Lpp' 'Ppm1b' 'Dctn4' 'Mus81' 'Gpr137' 'Spata6'
 'Pds5a' 'Abhd11' 'Gtf3c1' 'Pde4a' 'Rap2c']",1.3606007936428572,12.6,9.154233993076646
30,30,24,"['Hjurp' 'Ostm1' 'Tcn2' 'Ppp4r3b' 'Neurl4' 'Pum2' 'Paip1' 'Dgat1' 'Lmbr1l'
 'Wdyhv1' 'Ubxn7' 'Zbtb11' 'H2-M3' 'Crem' 'St6galnac6' 'Stk4' 'Klhl9'
 'Gale' 'Qpctl' 'Prpf31' 'Apobr' 'Katnb1' 'Copb2' 'Tceal9']",2.637919495583333,13.208333333333334,8.381414323406645
31,31,34,"['Mitd1' 'Stradb' 'Cnot2' 'Kif5a' 'Gdf11' 'Nog' 'Tmub2' 'Fmnl1' 'Eif2b2'
 'Hist1h4d' 'Msra' 'Pdlim2' 'Sp7' 'Hic2' 'Zfp608' 'Elp2' 'Vps37c' 'Cercam'
 'Map1lc3a' 'Hadh' 'Acadm' 'Svbp' 'Rere' 'Ulk1' 'Atp2a2' 'Stim2' 'Pcgf3'
 'Kmt2b' 'Rcn3' 'Dhx38' 'Dhps' 'Rbm6' 'Dnm2' 'Rab9']",3.1152750763235297,19.855555555555554,7.306462313212293
32,32,24,"['Ptprc' 'Dtx3' 'Rnasek' 'Helz' 'L2hgdh' 'Rnf44' 'Laptm4b' 'Crebbp'
 'Kdm3b' 'Cwf19l1' 'Mgea5' '1110051M20Rik' 'Map7d1' 'Prdm16' 'Chchd7'
 'Fbxo42' '2410131K14Rik' 'Sfswap' '3110062M04Rik' 'Furin' 'Ngrn' 'Ing1'
 'Ddx25' 'Phf8']",1.3549135945000002,15.214285714285714,7.011045706937154
33,33,10,"['Ap1s3' 'Mical1' 'Ctdsp2' 'Cd96' 'Wiz' 'Tank' 'Setd7' 'Tbl1xr1' 'Dctn1'
 'Alg9']",0.9543280082000001,11.0,8.48528137423857
34,34,4,['Ppard' 'Zcchc4' 'Sumf1' 'Fbrs'],0.5179087782499999,,
35,35,27,"['Ctse' 'Pex3' 'Med16' 'Cyfip2' 'Usp22' 'Supt4a' 'Scfd1' 'Lgals8' 'Map3k1'
 'Hist1h2bk' 'Wrnip1' 'Arsb' 'Ccdc134' 'Zbtb11os1' 'Lrrc58' 'Gnpda1'
 'C330018D20Rik' 'Pik3c3' 'Csnk1g3' 'Snx32' 'Rexo4' 'Isg20l2' 'Ipp'
 'Hibadh' 'Tmem219' 'Vps4a' 'Abhd14b']",2.4653107206296294,17.185185185185183,8.932013445888384
36,36,21,"['Rnf157' 'Sap30l' 'Slc46a1' 'Tmem98' 'Ltb4r1' 'Skiv2l' 'Grpel2' 'Noc3l'
 'Tctn3' 'Tor4a' 'Trpm7' 'Cables2' 'Ampd2' 'Smim1' 'Kdm4c' 'Atg9b'
 'Emilin1' 'Med13l' 'Gata2' 'Pcf11' 'Fgf3']",0.7239783101904762,14.0,
37,37,27,"['Tmbim1' 'Xpr1' 'Ptpn14' 'Cbarp' 'Cradd' 'Dock2' 'Vezf1' 'Skap1' 'Zfp410'
 'Emc9' 'Tgds' 'Calcoco1' 'Qk' 'Man2a1' 'Itch' 'Stxbp3' 'Ampd1' 'Ptpn22'
 'Thap3' 'Mib2' '1010001B22Rik' 'Mterf1b' 'Dyrk1b' 'Ucp2' 'Aqp9' 'Ick'
 'Gm9888']",1.4887782373333334,21.541666666666668,7.346793776054884
38,38,46,"['Smap1' 'Atf6' 'Lmbrd1' 'Nrbf2' 'Eif4enif1' 'Mapk9' 'Taco1' 'Adam17'
 'Trip11' 'Mnat1' '4931414P19Rik' 'Slain1' 'Tab1' 'Paxbp1' 'Filip1l'
 '9930021J03Rik' 'Pi4k2a' 'Ptges' 'Zfp217' 'Acbd5' 'Ak8' 'Hax1' 'Lrrcc1'
 'Mynn' 'Mex3a' 'Gatad2b' 'Wwp1' 'Plod1' 'Ugdh' 'Sirt4' 'Tbc1d1' 'Tra2a'
 'Gadd45a' 'Eif4e3' 'Aak1' 'Fbxl14' 'Kdm5a' 'Ryr1' 'Spty2d1' 'Rnf40'
 'Rab11fip1' 'Samd1' 'Sidt2' 'Clpx' 'Snx12' 'Huwe1']",1.287958539326087,15.307692307692308,9.042811282860871
39,39,23,"['Trip12' 'Tomm40l' 'Ddit3' 'Utp6' 'Krt10' 'Ssh2' 'Ifrd1' 'Wdfy4' 'Socs5'
 'Msh6' 'Zfp397' 'Tgif2' 'Adar' 'Hook1' 'Phc2' 'Dmtf1' '5031425E22Rik'
 'Rbks' 'Auts2' 'Fbxo46' 'Arhgap10' 'Atm' 'Armc8']",1.1011413196956523,13.277777777777779,8.778920460081892
40,40,26,"['Map4k4' 'Acbd3' 'Gosr2' 'Selenom' 'Gpx3' 'Susd3' 'Btbd9' 'Safb' 'Wdr33'
 'Add3' 'Crat' 'Ier5l' 'Fahd2a' 'Cacfd1' 'Mga' 'Capn3' 'Snx16' 'Ciart'
 'Papss1' 'Aptx' 'Fbxl4' 'Bend5' 'Ints1' 'Wnk1' 'Pomk' 'Ddx3x']",2.042500076346154,17.739583333333332,10.232115155506976
41,41,37,"['Gna11' 'Sirt6' 'Fbxo30' 'Nf2' 'Chd3os' 'Sugct' 'Cdk13' 'Atg10' 'Cap2'
 'Actr8' 'Mkl1' 'Hdac7' 'Wrb' 'Chtf18' 'Enpp4' 'Ptprs' 'Ankrd12' 'Zbtb3'
 'Nat10' 'Prex1' 'Eng' 'Tmem127' 'Tspan5' 'Zbtb5' 'Zbtb17' 'Lrrc47'
 'Arap2' 'Add1' 'Nt5c3' 'Hnrnpul1' 'Ccp110' 'Calr3' 'Gnpat' 'Ulk3' 'Uchl4'
 'Rfx7' 'Elk1']",1.016128803837838,12.277777777777779,6.088468152535944
42,42,26,"['Utrn' 'Zc3h10' 'Msl3l2' 'Ppp2r5e' 'Slc25a29' 'Mboat2' 'Erbin' 'Ube2e2'
 'Arf3' 'Nme4' 'Daxx' 'Dnajc18' 'Fnbp1' 'Ahcyl1' 'Faap20' 'Trmt44'
 'Ptpn11' 'Rnf4' 'Sppl3' 'Dnajb13' 'Sbsn' 'Pnpla2' '1190002N15Rik' 'Cmc1'
 'Dynlt3' 'Ubqln2']",2.345214403423077,16.6875,8.847669184593194
43,43,48,"['Ppip5k2' 'Elk4' 'Kdm5b' '1190007I07Rik' 'Rab21' 'Nxn' 'Cltc' 'Atxn7l3'
 'Ascc2' 'Spag9' '5033406O09Rik' 'Snapc1' 'Gskip' 'Isca1' 'Srd5a1'
 'March6' 'Scrib' 'Cerk' 'Med15' 'B3gat3' 'Mta2' 'Gfi1b' 'Pdcl' 'Cstf3'
 'Gzf1' 'Cst7' 'Cog6' 'Etv3' 'Hemgn' 'Macf1' 'Pik3cd' 'Glis1' 'Cabp1'
 'Fam193a' 'Rhoh' 'Uspl1' 'Slc35b4' 'Exoc4' 'Gm15706' 'Homer3' 'Hinfp'
 'Pgm3' 'Zbtb38' 'Tex264' 'Gata1' 'Ofd1' 'Taz' 'Arhgap6']",1.7314575497291667,13.826666666666668,8.174100924623204
44,44,76,"['Mpzl1' 'Akap7' 'Coq10a' 'Shprh' 'Smarcc2' 'Aftph' 'Pex12' 'Unc13d'
 'Prr29' 'Tmem104' 'Baiap2' 'Ylpm1' 'Serpina3f' 'Cdyl' 'Tep1' 'Rpl36a-ps1'
 'Gpr183' 'Gm30108' 'Ccdc166' 'Gxylt1' '2610037D02Rik' 'Senp1' 'Grap2'
 'Bik' 'Gabpa' 'Platr17' 'Togaram2' 'Tmco6' 'AW112010' 'Lipa' 'Stk39'
 'Prkcq' 'Rapgef1' 'Pomt1' 'Slc43a1' 'Phf21a' 'Hck' 'Zfp687' 'Gdap2'
 'AI314180' 'Espn' 'Trim32' 'Efcab14' 'Mob3c' 'Mtf1' 'Stk40' 'Dhrs3'
 'Dffa' '2610524H06Rik' 'Rita1' 'Zfp932' 'Ankle2' 'Dnaaf5' 'Zfp777'
 'Tacstd2' 'Clcn4' 'Det1' 'B3gnt8' 'Lhpp' 'Fcor' 'Glg1' 'Klf2' 'Lonp2'
 'Nkd1' 'St14' 'Cep162' 'Ano10' 'Slc44a2' 'Sik3' 'Herc1' 'Scap' 'Mmgt1'
 'Tmsb15a' 'Prickle3' 'Kdm6a' 'Efnb1']",0.7547990378157895,21.2,11.256109452204168
45,45,37,"['A630001G21Rik' 'Rab3gap1' 'Apoa2' 'Pigm' 'Slc39a3' 'Washc4' 'Dhx33'
 'Pdk2' 'Tmem17' 'Trim25' 'Nbr1' 'Sdc1' 'Fam193b' 'Slc35d2' 'Ccdc125'
 'Elp3' 'Dgcr14' 'Senp5' 'B3galt4' 'Emilin2' 'Slc39a6' 'Gcnt1' 'Sec61a2'
 'Rc3h2' 'Zc3h8' 'Thnsl1' 'Dclre1b' 'Rnpc3' 'Gstcd' 'Zfp362' 'Dnajb6'
 'Art4' 'Gpatch1' 'Eps15l1' 'Arv1' 'Usp4' 'Xlr3b']",0.9934168802162162,14.857142857142858,6.114969921664141
46,46,94,"['Stk17b' 'Blzf1' 'Zap70' 'Dcaf8' 'L3mbtl3' 'Fam26f' 'Pcnt' 'Mier2'
 'Tspyl1' 'Dnajb12' 'Arhgap45' 'Mapk7' 'Med24' 'Slc16a6' 'Hexim1' 'Cox16'
 'Atp5s' 'Dync1h1' 'Tedc1' 'Zkscan3' 'Nup153' 'Zfp825' 'Camk2g' 'Cryl1'
 'Rhobtb2' 'Tdrd3' 'Mbnl2' 'Fbxo4' 'Tatdn1' 'Mtss1' 'Asb8' 'Myo10'
 'Lrrc14' '9330020H09Rik' 'Cd200r3' 'BC051226' 'Dpp9' '1700010I14Rik'
 'Vps52' 'Tnfsf9' 'Gm10269' 'Camk4' 'Pias2' 'Tmx3' 'Naa40' 'Mark2'
 'Vps13a' '1810055G02Rik' 'Pla2g16' 'Rbbp9' 'Cdk5rap1' 'Pdk1' 'Agps'
 'Trp53i11' 'AV099323' 'Chd1l' 'Pmvk' 'Slc39a1' 'Phtf1' 'Pex10' 'Nup54'
 'Scarb2' 'Orai2' 'Rnf216' 'Tbc1d19' 'Chek2' 'Ap5z1' 'Anxa4' 'Tmf1'
 'Tapbpl' 'Tigar' 'Tmem106b' 'Dhx32' 'Irf7' 'Fbxo27' 'Ctu1' 'Tubgcp5'
 'Smpd1' 'Rassf7' 'Tmem80' 'Brf2' 'Upf1' 'Nr2f6' 'Rad23a' 'Mthfsd' 'Cbr4'
 'Cyld' 'Vac14' 'Ccr1' 'Eepd1' 'Gclc' 'Nprl2' '3830403N18Rik' 'F8a']",1.219286335893617,14.527027027027026,9.16207911413636
47,47,62,"['Fcer1g' 'Itm2c' 'Arpc5' 'Arg1' 'Myl6' 'Ifngr1' 'Atp2b1' 'Anxa6' 'Pfn1'
 'Ccl5' 'Tbx21' 'Cisd3' 'Rara' 'Nfkbia' 'Ckb' 'Batf' 'Serpina3g' 'Dlk1'
 'Itm2b' 'Nipbl' 'Selenop' 'Prr13' 'Ccdc80' 'Cldnd1' 'H2-K1' 'Dennd1c'
 'H2-D1' 'Tbc1d10c' 'Dusp5' 'Gata3' 'Mdk' 'Gsn' 'Tox2' 'Gnas' 'Car2'
 'Gm15417' 'Cd52' 'Tnfrsf9' 'Txk' 'Lag3' 'Ptms' 'Arhgdib' 'Gimap4' 'Klrd1'
 'Spcs2' 'Sept1' 'H19' 'Pglyrp1' 'Tyrobp' 'Nkg7' 'Ypel3' 'Ier2' 'Tradd'
 'Cdyl2' 'Gabarapl2' 'Cd3g' 'Rora' 'Shisa5' 'Cxcr6' 'Cxcr3' 'Tmsb4x'
 'Pim2']",20.557728701467745,18.208333333333332,8.071713894381029
48,48,57,"['Lrrfip1' 'H2afy2' 'Apba3' 'Hormad2' 'Ccdc69' '2610035D17Rik' 'Oxld1'
 '2610507B11Rik' 'Atad5' 'Dtnb' '1110008L16Rik' 'Gm30025' 'Hist1h1e'
 'Txndc16' 'Styx' 'Gm10384' 'Golph3' 'Nckap1l' 'Pdpk1' 'Lrpprc' 'Zeb1'
 'Ctsf' 'Nfkb2' 'Tmem141' 'Rassf2' 'Knl1' 'Rrnad1' 'Lmna' 'Btbd19' 'Epb41'
 'Triqk' 'Eya3' 'Tnip2' 'Htra3' 'Rnf6' 'Flt3' 'N4bp2l1' 'Zcwpw1' 'Bri3'
 'Arhgap25' 'Tpra1' 'Bloc1s3' 'Ppp1r37' 'Mvp' 'Mcmbp' 'Cox7a1' 'Zscan2'
 'Ddx28' 'Ddx19b' 'Slc27a1' 'Inpp4b' 'Car7' 'Cwf19l2' 'AB124611' 'Stoml1'
 'Gpr34' 'Cdk16']",1.206320514736842,16.785714285714285,7.717896997624033
49,49,27,"['Il17f' 'Il18r1' 'Csf2' 'Tns4' 'Chad' 'Ahr' 'Il7r' 'Il2rb' 'Socs1' 'Lta'
 'Prrt1' 'Ltb' 'Fsd1' 'Map3k8' 'Cd160' 'Lmo4' 'S100a4' 'Serinc2' 'Cited4'
 'Tnfrsf25' 'Clnk' 'Tpbgl' 'Kcnk1' 'Herpud2' 'Hmgn3' 'Thy1' 'Slc9a9']",2.801565577,20.5,8.12403840463596
50,50,47,"['Arfgef1' 'Dock10' 'Cflar' 'Slc16a7' 'Ghdc' 'Timp2' 'Notum' 'Morc2a'
 'Zfp3' 'Gm31887' 'Tcrg-C2' 'Tcrg-C1' 'Ppp3cc' 'AC147041.1' 'Dennd6b'
 'Gm15738' 'Wdr27' 'Rsph3a' 'Crebrf' 'Arhgap12' 'Sil1' 'Morn4' 'Vps39'
 'Phyh' 'Gpr107' 'Plpp7' 'Cym' 'Enho' 'Shb' 'Hdhd3' 'Slc35d1' 'Kif1b'
 'Ski' 'Tapt1' 'Card11' 'Fam109a' 'Trrap' 'Cdk8' 'Creb3l2' 'Il12rb2'
 'Etfbkmt' 'AU020206' 'Nmb' 'Mbtps1' 'Tnpo2' 'Parp6' 'Ccr8']",0.8402038926808512,22.166666666666668,6.400520812142295
51,51,43,"['Orc2' 'Ppp2r5a' 'Dtl' 'Gtf3c6' 'B4galnt1' 'Cops3' 'Gm20234' 'Tada2a'
 'Stat3' 'Xpo1' 'Ccl4' 'Lasp1' 'Mthfd1' 'Skiv2l2' 'Zscan12' 'Shisa8'
 'Tcf20' 'Ptp4a3' 'Hmgn1' 'Gm10036' 'Csf1r' 'Rprd1b' 'Spg20' 'Selenbp1'
 'Ints12' 'Lrrc40' 'Grsf1' 'Zkscan14' 'Nsun5' 'D5Ertd605e' 'Slc25a13'
 'Strap' 'Svip' 'Nipa2' 'Mki67' 'Polr2l' 'Paf1' 'Tufm' 'Zpr1' 'Nckipsd'
 'Setd2' 'Sh3bgrl' 'Arxes2']",4.709295959813954,18.305555555555557,5.1370911888298165
52,52,33,"['Slc39a10' 'Ralgps2' 'Rnasel' 'Arrb2' 'Trim37' 'Ubr7' 'BC005537'
 '2810402E24Rik' 'Fkbp11' 'Dzip3' 'Lnpep' 'Tap1' 'Ncaph' 'Nup188' 'Mlf1'
 'Gem' 'Oscp1' 'Luzp1' 'Ywhag' 'BC005561' 'Ltbr' 'Snx10' 'Gfpt1' 'Spsb2'
 'Prrg2' 'Snrpn' 'Tmem41b' 'Gm31597' 'Cfap97' 'Arcn1' 'Ccpg1os' 'Pdcd6ip'
 'Mecp2']",1.4004178554848485,14.735294117647058,7.726006502106262
